# energy s(up) s(down) p(up) p(down) d(up) d(down)
3.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.742999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
3.826400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 2.599999999999999881e-03 -2.599999999999999881e-03
3.909699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 4.580000000000000043e-02 -4.580000000000000043e-02
3.992999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 7.119999999999999940e-02 -7.119999999999999940e-02
4.076400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 2.000000000000000096e-04 -2.000000000000000096e-04 1.150000000000000050e-01 -1.150000000000000050e-01
4.159699999999999953e+00 2.000000000000000096e-04 -2.000000000000000096e-04 6.000000000000000559e-04 -6.000000000000000559e-04 2.717999999999999861e-01 -2.717999999999999861e-01
4.242999999999999439e+00 5.999999999999999474e-04 -5.999999999999999474e-04 1.200000000000000112e-03 -1.200000000000000112e-03 4.342000000000000304e-01 -4.342000000000000304e-01
4.326400000000000468e+00 8.000000000000000167e-03 -8.000000000000000167e-03 6.200000000000000649e-03 -6.200000000000000649e-03 1.609000000000000208e+00 -1.609200000000000186e+00
4.409699999999999953e+00 1.220000000000000077e-02 -1.220000000000000077e-02 1.399999999999999856e-02 -1.399999999999999856e-02 2.796400000000000219e+00 -2.796199999999999797e+00
4.492999999999999439e+00 1.439999999999999961e-02 -1.439999999999999961e-02 1.899999999999999953e-02 -1.899999999999999953e-02 2.351599999999999913e+00 -2.351799999999999891e+00
4.576400000000000468e+00 3.559999999999999970e-02 -3.559999999999999970e-02 3.380000000000000365e-02 -3.380000000000000365e-02 3.033399999999999430e+00 -3.033799999999999386e+00
4.659699999999999953e+00 6.779999999999999916e-02 -6.800000000000000488e-02 6.500000000000000222e-02 -6.500000000000000222e-02 3.583600000000000119e+00 -3.583600000000000119e+00
4.742999999999999439e+00 6.519999999999999407e-02 -6.519999999999999407e-02 7.259999999999999787e-02 -7.259999999999999787e-02 3.045000000000000373e+00 -3.044600000000000417e+00
4.826400000000000468e+00 3.860000000000000236e-02 -3.860000000000000236e-02 6.400000000000000133e-02 -6.400000000000000133e-02 2.362000000000000544e+00 -2.362200000000000077e+00
4.909699999999999953e+00 3.860000000000000236e-02 -3.860000000000000236e-02 5.920000000000000262e-02 -5.920000000000000262e-02 2.433399999999999785e+00 -2.433599999999999763e+00
4.992999999999999439e+00 3.020000000000000115e-02 -3.020000000000000115e-02 5.739999999999999269e-02 -5.739999999999999269e-02 2.633799999999999919e+00 -2.633999999999999897e+00
5.076400000000000468e+00 2.400000000000000050e-02 -2.400000000000000050e-02 4.440000000000000197e-02 -4.440000000000000197e-02 2.590199999999999836e+00 -2.590199999999999836e+00
5.159699999999999953e+00 1.820000000000000090e-02 -1.820000000000000090e-02 4.399999999999999745e-02 -4.399999999999999745e-02 2.442799999999999638e+00 -2.442799999999999638e+00
5.242999999999999439e+00 1.260000000000000009e-02 -1.260000000000000009e-02 4.099999999999999478e-02 -4.099999999999999478e-02 2.355199999999999960e+00 -2.355199999999999960e+00
5.326400000000000468e+00 6.199999999999999782e-03 -6.199999999999999782e-03 3.440000000000000002e-02 -3.440000000000000002e-02 2.498899999999999899e+00 -2.499600000000000044e+00
5.409699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.492999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.742999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.826400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.909699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
5.992999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.076400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.159699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.242999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.326400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.409699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.492999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.576400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.659699999999999953e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00 0.000000000000000000e+00 -0.000000000000000000e+00
6.742999999999999439e+00 0.000000000000000000e+00 -0.000000000000000000e+00 2.000000000000000096e-04 -2.000000000000000096e-04 4.660000000000000253e-02 -4.639999999999999680e-02
6.826400000000000468e+00 0.000000000000000000e+00 -0.000000000000000000e+00 6.000000000000000559e-04 -6.000000000000000559e-04 8.340000000000000191e-02 -8.340000000000000191e-02
6.909699999999999953e+00 2.000000000000000096e-04 -2.000000000000000096e-04 1.600000000000000077e-03 -1.600000000000000077e-03 2.310000000000000109e-01 -2.310000000000000109e-01
6.992999999999999439e+00 1.199999999999999895e-03 -1.199999999999999895e-03 3.359999999999999792e-02 -3.359999999999999792e-02 1.930599999999999872e+00 -1.930599999999999872e+00
7.076400000000000468e+00 1.199999999999999895e-03 -1.199999999999999895e-03 5.299999999999999156e-02 -5.299999999999999156e-02 2.529399999999999871e+00 -2.529199999999999893e+00
7.159699999999999953e+00 1.799999999999999951e-03 -1.799999999999999951e-03 7.280000000000000360e-02 -7.280000000000000360e-02 2.766000000000000014e+00 -2.766000000000000014e+00
7.242999999999999439e+00 1.199999999999999895e-03 -1.199999999999999895e-03 5.360000000000000181e-02 -5.360000000000000181e-02 1.775599999999999845e+00 -1.775399999999999867e+00
7.326400000000000468e+00 1.000000000000000021e-03 -1.000000000000000021e-03 4.700000000000000011e-02 -4.700000000000000011e-02 1.266199999999999992e+00 -1.266199999999999992e+00
7.409699999999999953e+00 1.399999999999999986e-03 -1.399999999999999986e-03 6.180000000000000077e-02 -6.180000000000000077e-02 1.309200000000000141e+00 -1.309200000000000141e+00
7.492999999999999439e+00 5.000000000000000104e-03 -5.000000000000000104e-03 7.320000000000000118e-02 -7.320000000000000118e-02 1.369399999999999951e+00 -1.369399999999999951e+00
7.576400000000000468e+00 7.000000000000000146e-03 -7.000000000000000146e-03 7.560000000000000053e-02 -7.560000000000000053e-02 1.431799999999999962e+00 -1.431799999999999962e+00
7.659699999999999953e+00 8.999999999999999320e-03 -8.999999999999999320e-03 6.840000000000000246e-02 -6.840000000000000246e-02 1.093399999999999928e+00 -1.093399999999999928e+00
7.742999999999999439e+00 1.220000000000000077e-02 -1.220000000000000077e-02 5.179999999999999882e-02 -5.179999999999999882e-02 8.214000000000000190e-01 -8.214000000000000190e-01
7.826400000000000468e+00 1.480000000000000066e-02 -1.480000000000000066e-02 5.040000000000000036e-02 -5.040000000000000036e-02 8.431999999999999496e-01 -8.431999999999999496e-01
7.909699999999999953e+00 1.159999999999999920e-02 -1.159999999999999920e-02 5.279999999999999971e-02 -5.279999999999999971e-02 9.013999999999999790e-01 -9.013999999999999790e-01
7.992999999999999439e+00 1.559999999999999928e-02 -1.559999999999999928e-02 6.700000000000000400e-02 -6.700000000000000400e-02 1.112400000000000055e+00 -1.112400000000000055e+00
8.076399999999999579e+00 2.960000000000000131e-02 -2.960000000000000131e-02 9.320000000000000506e-02 -9.320000000000000506e-02 1.342000000000000082e+00 -1.342000000000000082e+00
8.159700000000000841e+00 2.199999999999999872e-02 -2.199999999999999872e-02 9.299999999999999933e-02 -9.299999999999999933e-02 1.390200000000000102e+00 -1.390200000000000102e+00
8.242999999999998550e+00 9.799999999999999684e-03 -9.799999999999999684e-03 7.119999999999999940e-02 -7.119999999999999940e-02 1.401799999999999935e+00 -1.401599999999999957e+00
8.326399999999999579e+00 4.199999999999999740e-03 -4.199999999999999740e-03 3.899999999999999994e-02 -3.899999999999999994e-02 1.325400000000000134e+00 -1.325400000000000134e+00
8.409700000000000841e+00 5.199999999999999761e-03 -5.199999999999999761e-03 4.000000000000000083e-02 -4.000000000000000083e-02 1.439799999999999969e+00 -1.439799999999999969e+00
8.492999999999998550e+00 6.400000000000000307e-03 -6.400000000000000307e-03 4.280000000000000471e-02 -4.280000000000000471e-02 1.550599999999999978e+00 -1.550599999999999978e+00
8.576399999999999579e+00 8.000000000000000167e-03 -8.000000000000000167e-03 4.939999999999999947e-02 -4.939999999999999947e-02 1.790399999999999991e+00 -1.790399999999999991e+00
8.659700000000000841e+00 4.799999999999999580e-03 -4.799999999999999580e-03 4.559999999999999470e-02 -4.559999999999999470e-02 1.542200000000000015e+00 -1.542200000000000015e+00
8.742999999999998550e+00 3.399999999999999811e-03 -3.399999999999999811e-03 4.340000000000000108e-02 -4.340000000000000108e-02 1.417600000000000193e+00 -1.417600000000000193e+00
8.826399999999999579e+00 2.599999999999999881e-03 -2.599999999999999881e-03 4.040000000000000535e-02 -4.040000000000000535e-02 1.332799999999999985e+00 -1.332799999999999985e+00
8.909700000000000841e+00 2.200000000000000133e-03 -2.200000000000000133e-03 3.699999999999999817e-02 -3.699999999999999817e-02 1.253400000000000070e+00 -1.253400000000000070e+00
8.992999999999998550e+00 2.000000000000000042e-03 -2.000000000000000042e-03 3.440000000000000002e-02 -3.440000000000000002e-02 1.205400000000000027e+00 -1.205400000000000027e+00
9.076399999999999579e+00 2.000000000000000042e-03 -2.000000000000000042e-03 3.180000000000000188e-02 -3.180000000000000188e-02 1.159599999999999964e+00 -1.159599999999999964e+00
9.159700000000000841e+00 2.000000000000000042e-03 -2.000000000000000042e-03 3.060000000000000220e-02 -3.060000000000000220e-02 1.149199999999999999e+00 -1.149199999999999999e+00
9.242999999999998550e+00 2.399999999999999790e-03 -2.399999999999999790e-03 2.980000000000000010e-02 -2.980000000000000010e-02 1.146999999999999797e+00 -1.146999999999999797e+00
9.326399999999999579e+00 2.599999999999999881e-03 -2.599999999999999881e-03 2.680000000000000090e-02 -2.680000000000000090e-02 1.108800000000000008e+00 -1.108800000000000008e+00
9.409700000000000841e+00 3.000000000000000062e-03 -3.000000000000000062e-03 2.319999999999999840e-02 -2.319999999999999840e-02 9.512000000000000455e-01 -9.512000000000000455e-01
9.492999999999998550e+00 4.199999999999999740e-03 -4.199999999999999740e-03 2.179999999999999993e-02 -2.179999999999999993e-02 9.339999999999999414e-01 -9.339999999999999414e-01
9.576399999999999579e+00 5.400000000000000286e-03 -5.400000000000000286e-03 2.160000000000000114e-02 -2.160000000000000114e-02 9.357999999999999652e-01 -9.357999999999999652e-01
9.659700000000000841e+00 7.199999999999999803e-03 -7.199999999999999803e-03 1.959999999999999937e-02 -1.959999999999999937e-02 8.144000000000000128e-01 -8.142000000000000348e-01
9.742999999999998550e+00 9.599999999999999159e-03 -9.599999999999999159e-03 1.660000000000000017e-02 -1.660000000000000017e-02 6.221999999999999753e-01 -6.221999999999999753e-01
9.826399999999999579e+00 1.200000000000000025e-02 -1.200000000000000025e-02 1.580000000000000154e-02 -1.580000000000000154e-02 5.477999999999999536e-01 -5.477999999999999536e-01
9.909700000000000841e+00 1.060000000000000005e-02 -1.060000000000000005e-02 1.600000000000000033e-02 -1.600000000000000033e-02 4.740000000000000324e-01 -4.740000000000000324e-01
9.992999999999998550e+00 1.359999999999999924e-02 -1.359999999999999924e-02 1.779999999999999985e-02 -1.779999999999999985e-02 4.713999999999999857e-01 -4.713999999999999857e-01
1.007639999999999958e+01 1.239999999999999956e-02 -1.239999999999999956e-02 1.660000000000000017e-02 -1.660000000000000017e-02 3.820000000000000062e-01 -3.820000000000000062e-01
1.015970000000000084e+01 1.619999999999999912e-02 -1.619999999999999912e-02 1.820000000000000090e-02 -1.820000000000000090e-02 4.189999999999999836e-01 -4.189999999999999836e-01
1.024299999999999855e+01 2.419999999999999929e-02 -2.419999999999999929e-02 2.199999999999999872e-02 -2.199999999999999872e-02 5.657999999999999696e-01 -5.657999999999999696e-01
1.032639999999999958e+01 2.359999999999999945e-02 -2.359999999999999945e-02 2.359999999999999945e-02 -2.359999999999999945e-02 4.445999999999999952e-01 -4.445999999999999952e-01
1.040970000000000084e+01 2.120000000000000009e-02 -2.120000000000000009e-02 2.439999999999999808e-02 -2.439999999999999808e-02 3.634000000000000008e-01 -3.634000000000000008e-01
1.049299999999999855e+01 2.060000000000000026e-02 -2.060000000000000026e-02 2.539999999999999897e-02 -2.539999999999999897e-02 2.992000000000000215e-01 -2.992000000000000215e-01
1.057639999999999958e+01 1.980000000000000163e-02 -1.980000000000000163e-02 2.620000000000000107e-02 -2.620000000000000107e-02 2.358000000000000096e-01 -2.358000000000000096e-01
1.065970000000000084e+01 1.739999999999999880e-02 -1.739999999999999880e-02 2.620000000000000107e-02 -2.620000000000000107e-02 1.587999999999999967e-01 -1.587999999999999967e-01
1.074299999999999855e+01 1.619999999999999912e-02 -1.619999999999999912e-02 2.759999999999999953e-02 -2.759999999999999953e-02 1.466000000000000081e-01 -1.466000000000000081e-01
1.082639999999999958e+01 1.540000000000000049e-02 -1.540000000000000049e-02 2.899999999999999800e-02 -2.899999999999999800e-02 1.441999999999999948e-01 -1.441999999999999948e-01
1.090970000000000084e+01 1.559999999999999928e-02 -1.559999999999999928e-02 3.139999999999999736e-02 -3.139999999999999736e-02 1.487999999999999878e-01 -1.487999999999999878e-01
1.099299999999999855e+01 1.439999999999999961e-02 -1.439999999999999961e-02 3.200000000000000067e-02 -3.200000000000000067e-02 1.431999999999999940e-01 -1.431999999999999940e-01
1.107639999999999958e+01 1.319999999999999993e-02 -1.319999999999999993e-02 3.300000000000000155e-02 -3.300000000000000155e-02 1.396000000000000019e-01 -1.396000000000000019e-01
1.115970000000000084e+01 1.220000000000000077e-02 -1.220000000000000077e-02 3.360000000000000486e-02 -3.360000000000000486e-02 1.358000000000000040e-01 -1.358000000000000040e-01
1.124299999999999855e+01 1.140000000000000041e-02 -1.140000000000000041e-02 3.419999999999999429e-02 -3.419999999999999429e-02 1.333999999999999908e-01 -1.333999999999999908e-01
1.132639999999999958e+01 1.039999999999999952e-02 -1.039999999999999952e-02 3.460000000000000575e-02 -3.460000000000000575e-02 1.302000000000000102e-01 -1.302000000000000102e-01
1.140970000000000084e+01 1.000000000000000021e-02 -1.000000000000000021e-02 3.559999999999999970e-02 -3.559999999999999970e-02 1.330000000000000071e-01 -1.330000000000000071e-01
1.149300000000000210e+01 8.200000000000000691e-03 -8.200000000000000691e-03 3.400000000000000244e-02 -3.400000000000000244e-02 1.179999999999999938e-01 -1.179999999999999938e-01
1.157639999999999958e+01 7.199999999999999803e-03 -7.199999999999999803e-03 3.359999999999999792e-02 -3.359999999999999792e-02 1.148000000000000131e-01 -1.148000000000000131e-01
1.165970000000000084e+01 6.799999999999999621e-03 -6.799999999999999621e-03 3.479999999999999760e-02 -3.479999999999999760e-02 1.204000000000000070e-01 -1.204000000000000070e-01
1.174300000000000210e+01 6.000000000000000125e-03 -6.000000000000000125e-03 3.360000000000000486e-02 -3.360000000000000486e-02 1.148000000000000131e-01 -1.148000000000000131e-01
1.182639999999999958e+01 5.400000000000000286e-03 -5.400000000000000286e-03 3.300000000000000155e-02 -3.300000000000000155e-02 1.114000000000000129e-01 -1.114000000000000129e-01
1.190970000000000084e+01 5.000000000000000104e-03 -5.000000000000000104e-03 3.239999999999999825e-02 -3.239999999999999825e-02 1.093999999999999972e-01 -1.093999999999999972e-01
1.199300000000000210e+01 4.599999999999999922e-03 -4.599999999999999922e-03 3.180000000000000188e-02 -3.180000000000000188e-02 1.067999999999999922e-01 -1.067999999999999922e-01
1.207639999999999958e+01 4.199999999999999740e-03 -4.199999999999999740e-03 3.099999999999999978e-02 -3.099999999999999978e-02 1.052000000000000018e-01 -1.052000000000000018e-01
1.215970000000000084e+01 3.799999999999999992e-03 -3.799999999999999992e-03 2.980000000000000010e-02 -2.980000000000000010e-02 1.023999999999999910e-01 -1.023999999999999910e-01
1.224300000000000210e+01 3.399999999999999811e-03 -3.399999999999999811e-03 2.879999999999999921e-02 -2.879999999999999921e-02 1.001999999999999974e-01 -1.001999999999999974e-01
1.232639999999999958e+01 3.000000000000000062e-03 -3.000000000000000062e-03 2.780000000000000179e-02 -2.780000000000000179e-02 9.780000000000001192e-02 -9.780000000000001192e-02
1.240970000000000084e+01 2.799999999999999972e-03 -2.799999999999999972e-03 2.679999999999999744e-02 -2.679999999999999744e-02 9.620000000000000773e-02 -9.620000000000000773e-02
1.249300000000000210e+01 2.599999999999999881e-03 -2.599999999999999881e-03 2.600000000000000228e-02 -2.600000000000000228e-02 9.500000000000000111e-02 -9.500000000000000111e-02
1.257639999999999958e+01 2.399999999999999790e-03 -2.399999999999999790e-03 2.479999999999999913e-02 -2.479999999999999913e-02 9.340000000000001079e-02 -9.340000000000001079e-02
1.265970000000000084e+01 2.200000000000000133e-03 -2.200000000000000133e-03 2.339999999999999719e-02 -2.339999999999999719e-02 9.179999999999999272e-02 -9.179999999999999272e-02
1.274300000000000210e+01 2.000000000000000042e-03 -2.000000000000000042e-03 2.239999999999999977e-02 -2.239999999999999977e-02 8.960000000000001297e-02 -8.960000000000001297e-02
1.282639999999999958e+01 2.000000000000000042e-03 -2.000000000000000042e-03 2.120000000000000009e-02 -2.120000000000000009e-02 8.839999999999999247e-02 -8.839999999999999247e-02
1.290970000000000084e+01 1.799999999999999951e-03 -1.799999999999999951e-03 1.999999999999999695e-02 -1.999999999999999695e-02 8.680000000000000215e-02 -8.680000000000000215e-02
1.299300000000000210e+01 1.600000000000000077e-03 -1.600000000000000077e-03 1.839999999999999969e-02 -1.839999999999999969e-02 8.440000000000000280e-02 -8.440000000000000280e-02
1.307639999999999958e+01 1.600000000000000077e-03 -1.600000000000000077e-03 1.720000000000000001e-02 -1.720000000000000001e-02 8.279999999999998472e-02 -8.279999999999998472e-02
1.315970000000000084e+01 1.399999999999999986e-03 -1.399999999999999986e-03 1.479999999999999892e-02 -1.479999999999999892e-02 6.800000000000000488e-02 -6.800000000000000488e-02
1.324300000000000210e+01 1.199999999999999895e-03 -1.199999999999999895e-03 1.299999999999999940e-02 -1.299999999999999940e-02 5.920000000000000262e-02 -5.920000000000000262e-02
1.332639999999999958e+01 1.000000000000000021e-03 -1.000000000000000021e-03 1.140000000000000041e-02 -1.140000000000000041e-02 5.160000000000000697e-02 -5.160000000000000697e-02
1.340970000000000084e+01 1.000000000000000021e-03 -1.000000000000000021e-03 1.000000000000000021e-02 -1.000000000000000021e-02 4.440000000000000197e-02 -4.440000000000000197e-02
1.349300000000000210e+01 1.000000000000000021e-03 -1.000000000000000021e-03 8.600000000000000006e-03 -8.600000000000000006e-03 3.640000000000000180e-02 -3.640000000000000180e-02
1.357639999999999958e+01 8.000000000000000383e-04 -8.000000000000000383e-04 7.400000000000000328e-03 -7.400000000000000328e-03 3.120000000000000204e-02 -3.120000000000000204e-02
1.365970000000000084e+01 8.000000000000000383e-04 -8.000000000000000383e-04 6.599999999999999964e-03 -6.599999999999999964e-03 2.560000000000000123e-02 -2.560000000000000123e-02
1.374300000000000210e+01 5.999999999999999474e-04 -5.999999999999999474e-04 5.599999999999999943e-03 -5.599999999999999943e-03 2.199999999999999872e-02 -2.199999999999999872e-02
1.382639999999999958e+01 5.999999999999999474e-04 -5.999999999999999474e-04 4.599999999999999922e-03 -4.599999999999999922e-03 1.859999999999999848e-02 -1.859999999999999848e-02
1.390970000000000084e+01 4.000000000000000192e-04 -4.000000000000000192e-04 4.200000000000000608e-03 -4.200000000000000608e-03 1.580000000000000154e-02 -1.580000000000000154e-02
1.399300000000000210e+01 4.000000000000000192e-04 -4.000000000000000192e-04 4.000000000000000083e-03 -4.000000000000000083e-03 1.359999999999999924e-02 -1.359999999999999924e-02
1.407639999999999958e+01 2.000000000000000096e-04 -2.000000000000000096e-04 1.400000000000000203e-03 -1.400000000000000203e-03 7.799999999999999642e-03 -7.799999999999999642e-03
1.415970000000000084e+01 2.000000000000000096e-04 -2.000000000000000096e-04 1.000000000000000021e-03 -1.000000000000000021e-03 6.000000000000000125e-03 -6.000000000000000125e-03
1.424300000000000210e+01 2.000000000000000096e-04 -2.000000000000000096e-04 8.000000000000000383e-04 -8.000000000000000383e-04 4.599999999999999922e-03 -4.599999999999999922e-03
1.432639999999999958e+01 0.000000000000000000e+00 -0.000000000000000000e+00 4.000000000000000192e-04 -4.000000000000000192e-04 3.599999999999999901e-03 -3.599999999999999901e-03
1.440970000000000084e+01 0.000000000000000000e+00 -0.000000000000000000e+00 2.000000000000000096e-04 -2.000000000000000096e-04 2.599999999999999881e-03 -2.599999999999999881e-03
1.449300000000000210e+01 0.000000000000000000e+00 -0.000000000000000000e+00 2.000000000000000096e-04 -2.000000000000000096e-04 1.799999999999999951e-03 -1.799999999999999951e-03
1.457639999999999958e+01 9.400000000000000369e-03 -9.400000000000000369e-03 1.599999999999999860e-03 -1.599999999999999860e-03 2.599999999999999881e-03 -2.599999999999999881e-03
1.465970000000000084e+01 6.360000000000000375e-02 -6.360000000000000375e-02 1.080000000000000057e-02 -1.080000000000000057e-02 2.200000000000000133e-03 -2.200000000000000133e-03
1.474300000000000210e+01 8.840000000000000635e-02 -8.840000000000000635e-02 1.619999999999999912e-02 -1.619999999999999912e-02 4.400000000000000265e-03 -4.400000000000000265e-03
1.482639999999999958e+01 1.228000000000000064e-01 -1.228000000000000064e-01 2.400000000000000050e-02 -2.400000000000000050e-02 7.400000000000000328e-03 -7.400000000000000328e-03
1.490970000000000084e+01 1.643999999999999906e-01 -1.643999999999999906e-01 3.360000000000000486e-02 -3.360000000000000486e-02 1.100000000000000110e-02 -1.100000000000000110e-02
1.499300000000000210e+01 1.915999999999999925e-01 -1.915999999999999925e-01 5.119999999999999551e-02 -5.119999999999999551e-02 1.660000000000000017e-02 -1.660000000000000017e-02
1.507639999999999958e+01 2.263999999999999901e-01 -2.263999999999999901e-01 7.919999999999999263e-02 -7.919999999999999263e-02 2.319999999999999840e-02 -2.319999999999999840e-02
1.515970000000000084e+01 2.740000000000000213e-01 -2.740000000000000213e-01 1.240000000000000130e-01 -1.240000000000000130e-01 3.260000000000000397e-02 -3.260000000000000397e-02
1.524300000000000210e+01 3.145999999999999908e-01 -3.145999999999999908e-01 1.497999999999999887e-01 -1.497999999999999887e-01 3.519999999999999518e-02 -3.519999999999999518e-02
1.532639999999999958e+01 2.919999999999999818e-01 -2.919999999999999818e-01 1.130000000000000032e-01 -1.130000000000000032e-01 3.099999999999999978e-02 -3.099999999999999978e-02
1.540970000000000084e+01 2.731999999999999984e-01 -2.731999999999999984e-01 7.519999999999998908e-02 -7.539999999999999480e-02 2.880000000000000268e-02 -2.880000000000000268e-02
